multa_id,patente,fecha,hora,velocidad_registrada,velocidad_maxima,ubicacion,radar_id,estado_multa,exceso_velocidad,imagen,patente_imagen,ratio
422,XIIUME,2024-01-17,18:19,116.0,60,AV SIEMPRE VIVA,R01,IMPAGA,53.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b_patente.jpg,XIIUME,1.0
424,XIIUME,2023-05-26,14:14,89.0,40,AV LIBERTADOR,R01,ERROR,47.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b_patente.jpg,XIIUME,1.0
428,GN64OTP,2023-07-01,09:20,68.0,60,RUTA 9,R03,APELADA,5.0,,OTPGN64,0.5714
430,FVIOUHP,2023-11-13,00:00,71.0,40,RUTA 9,,APELADA,29.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,0.8571
431,XIIUME,2020-12-02,18:20,114.0,80,AV LIBERTADOR,,IMPAGA,30.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b_patente.jpg,XIIUME,1.0
432,6NCE831,2023-06-20,09:21,88.0,80,RUTA 9,R01,PAGADA,4.0,,'CELILOV6NCE831,0.6364
433,VY90540,1932-01-01,08:16,66.0,60,RUTA 9,R03,APELADA,3.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,1.0
434,GLEN1E,2021-11-24,18:20,70.0,60,AV SIEMPRE VIVA,,ERROR,7.0,,6E1766,0.3333
435,T0YDR,2021-10-11,00:00,91.0,60,RUTA 9,R01,PAGADA,28.0,,QVOIOITBYDROON,0.4211
436,409,2022-12-10,09:21,86.0,60,RUTA 9,,ERROR,23.0,,"201526,409",0.4615
437,WU08YWC,1932-01-01,09:21,53.0,40,RUTA 9,R01,ERROR,11.0,,0978CZY,0.4286
441,691XC80,2021-08-13,18:21,117.0,60,AV SIEMPRE VIVA,R01,ERROR,54.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5a122adbb1a776b7_patente.jpg,691XC80,1.0
444,3646HBH,2022-01-18,00:00,74.0,60,AV LIBERTADOR,R02,PAGADA,11.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d3729058c6a4186e_patente.jpg,3646HBH,1.0
445,HAMSTUR,1932-01-01,09:21,72.0,40,AV SIEMPRE VIVA,,ERROR,30.0,,JAYYOOMN[HAMSTUR,0.6087
449,CD05601,2023-09-23,09:21,99.0,80,AV LIBERTADOR,R02,IMPAGA,15.0,,PCJ5661,0.5714
451,6NCE831,2020-06-21,00:00,160.0,80,AV LIBERTADOR,,APELADA,76.0,,'CELILOV6NCE831,0.6364
452,OUTSTDN,2023-07-17,14:14,122.0,80,AV LIBERTADOR,,APELADA,38.0,,JANVIRGINIAD;<OUTSTDN,0.5
455,HK06YMX,2020-05-14,09:22,82.0,40,AV SIEMPRE VIVA,,ERROR,40.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571
456,XIIUME,2020-05-05,18:21,116.0,80,AV LIBERTADOR,R02,IMPAGA,32.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b_patente.jpg,XIIUME,1.0
460,81ZFJD,2021-06-29,18:21,95.0,60,RUTA 9,R02,ERROR,32.0,,81ZF0,0.7273
461,M20CPR,1932-01-01,08:16,125.0,80,AV SIEMPRE VIVA,R01,ERROR,41.0,,[Q2OCPR,0.6154
464,T0YDR,2022-11-30,18:21,98.0,40,AV LIBERTADOR,,APELADA,56.0,,QVOIOITBYDROON,0.4211
467,OUTSTDN,2022-02-14,00:00,146.0,80,AV SIEMPRE VIVA,R01,PAGADA,62.0,,JANVIRGINIAD;<OUTSTDN,0.5
469,NTHGLFT,2021-04-23,00:00,115.0,80,AV LIBERTADOR,,PAGADA,31.0,,OCTUAOUNTHGLFTI,0.6364
471,B81JKY,2020-01-11,00:00,84.0,60,AV SIEMPRE VIVA,R03,PAGADA,21.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/80e02a518ffe4cb2.jpg,RO}B81JKY,0.8
472,YLO8WUE,2020-04-28,00:00,75.0,40,AV LIBERTADOR,R02,PAGADA,33.0,,WUE(LOB>,0.4
473,2999961,2021-03-29,18:22,99.0,60,AV SIEMPRE VIVA,R03,IMPAGA,36.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5ff91ccfc6f15d04_patente.jpg,2999961,1.0
476,6NCE831,1932-01-01,00:00,106.0,60,AV SIEMPRE VIVA,R03,PAGADA,43.0,,'CELILOV6NCE831,0.6364
479,PIW4215,2022-11-03,18:22,94.0,80,AV LIBERTADOR,R01,PAGADA,10.0,,CEORCIAPIN42I5,0.4762
481,831MDB,2020-01-06,09:23,93.0,80,RUTA 9,R03,IMPAGA,9.0,,835MDBHOAT,0.625
482,691XC80,1932-01-01,18:23,106.0,40,RUTA 9,R03,ERROR,64.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5a122adbb1a776b7_patente.jpg,691XC80,1.0
484,UM96201,2023-04-14,08:17,77.0,40,AV SIEMPRE VIVA,R02,IMPAGA,35.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
486,691XC80,2020-05-20,18:23,92.0,60,AV SIEMPRE VIVA,R01,ERROR,29.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5a122adbb1a776b7_patente.jpg,691XC80,1.0
487,NHZ1002,2024-02-06,18:23,93.0,80,AV LIBERTADOR,R01,ERROR,9.0,,(SN12LO,0.4286
488,6611172,2020-03-31,14:15,100.0,60,AV LIBERTADOR,R03,PAGADA,37.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7a1f9520c7ecd5b1_patente.jpg,"66,111,72",0.875
490,81ZFJD,2020-04-10,09:23,62.0,40,AV SIEMPRE VIVA,R03,IMPAGA,20.0,,81ZF0,0.7273
491,BX55DOG,2023-09-07,09:23,61.0,40,RUTA 9,,PAGADA,19.0,,8X5SDOG,0.7143
492,M431ZW,2020-05-29,09:23,62.0,40,AV SIEMPRE VIVA,R02,APELADA,20.0,,M431ZM],0.7692
493,MPX9357,1932-01-01,09:23,80.0,60,AV LIBERTADOR,R02,PAGADA,17.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
495,HF3461,2023-09-15,09:24,111.0,80,AV LIBERTADOR,R01,ERROR,27.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
497,BB8986,2020-07-14,14:16,150.0,80,AV SIEMPRE VIVA,R02,IMPAGA,66.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7cbc7ee444622a66_patente.jpg,BB8986,1.0
498,BX55DOG,2021-01-23,00:00,103.0,60,RUTA 9,R03,APELADA,40.0,,8X5SDOG,0.7143
499,AWS167,2020-02-13,08:17,51.0,40,AV LIBERTADOR,,ERROR,9.0,,AMSW167,0.7692
500,GCP332,2020-06-27,00:00,63.0,40,RUTA 9,,PAGADA,21.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d648b2ae1abc09f3_patente.jpg,G0GCP332,0.8571
505,UM96201,1932-01-01,08:18,131.0,60,RUTA 9,,APELADA,68.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/09453a7c716a9ef3_patente.jpg,UM96201,1.0
506,691XC80,2023-12-31,14:16,53.0,40,AV LIBERTADOR,R01,PAGADA,11.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5a122adbb1a776b7_patente.jpg,691XC80,1.0
507,CD05601,1932-01-01,18:23,71.0,60,AV LIBERTADOR,R01,ERROR,8.0,,PCJ5661,0.5714
509,VY90540,2022-09-05,14:16,143.0,80,RUTA 9,,ERROR,59.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,1.0
513,T0YDR,2020-12-23,18:24,133.0,80,RUTA 9,,PAGADA,49.0,,QVOIOITBYDROON,0.4211
514,9999868,2022-02-09,09:24,71.0,40,AV SIEMPRE VIVA,R02,APELADA,29.0,,2999961,0.7143
515,MX60NZA,1932-01-01,18:24,117.0,80,AV LIBERTADOR,R02,PAGADA,33.0,,UM96201,0.4286
518,GOOGLE,2023-11-12,18:24,146.0,80,AV SIEMPRE VIVA,R01,APELADA,62.0,,ROIB87GLA,0.4
519,WU08YWC,2022-10-15,08:18,100.0,40,AV LIBERTADOR,R01,IMPAGA,58.0,,0978CZY,0.4286
524,HF3461,2020-01-28,18:24,87.0,80,AV LIBERTADOR,R03,IMPAGA,3.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
526,FD1475,2022-07-30,00:00,129.0,60,AV LIBERTADOR,R02,APELADA,66.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d8daed582e6cce2d_patente.jpg,FD-147,0.8333
527,J1S1,1932-01-01,18:24,158.0,80,RUTA 9,R02,ERROR,74.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
533,VNK296GP,1932-01-01,09:25,120.0,60,RUTA 9,R02,ERROR,57.0,,[NK226GP,0.75
536,HAMSTUR,1932-01-01,08:19,47.0,40,AV SIEMPRE VIVA,R02,PAGADA,5.0,,JAYYOOMN[HAMSTUR,0.6087
539,OUTSTDN,2023-08-19,09:25,85.0,60,AV LIBERTADOR,,IMPAGA,22.0,,JANVIRGINIAD;<OUTSTDN,0.5
541,WEFLYN,2020-06-25,08:19,118.0,40,RUTA 9,R03,APELADA,76.0,,ALIE'CALILOMAWEFLYNI,0.4615
544,VY90540,2022-09-15,18:25,101.0,80,AV SIEMPRE VIVA,,ERROR,17.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,1.0
545,WEFLYN,1932-01-01,09:25,81.0,60,AV SIEMPRE VIVA,R01,IMPAGA,18.0,,ALIE'CALILOMAWEFLYNI,0.4615
550,FVIOUHP,1932-01-01,08:20,75.0,60,RUTA 9,,IMPAGA,12.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,0.8571
551,MX60NZA,2020-01-22,00:00,90.0,60,RUTA 9,R02,IMPAGA,27.0,,UM96201,0.4286
553,DK414N,1932-01-01,09:26,55.0,40,AV SIEMPRE VIVA,R02,ERROR,13.0,,414'N01.8,0.5333
555,HAMSTUR,2023-02-19,14:18,98.0,40,AV LIBERTADOR,R01,APELADA,56.0,,JAYYOOMN[HAMSTUR,0.6087
557,VTIIAHV,2022-01-26,00:00,52.0,40,AV LIBERTADOR,,PAGADA,10.0,,BTIAHV,0.7692
561,TL03GOG,2022-06-06,00:00,116.0,80,RUTA 9,,APELADA,32.0,,7L03GOG771796O/J505841,0.4138
564,6611172,1932-01-01,14:18,118.0,80,AV LIBERTADOR,R03,APELADA,34.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7a1f9520c7ecd5b1_patente.jpg,"66,111,72",0.875
565,6NCE831,2021-12-16,14:19,134.0,80,AV LIBERTADOR,R02,APELADA,50.0,,'CELILOV6NCE831,0.6364
568,BHRP770,2022-09-06,08:20,153.0,80,RUTA 9,R03,ERROR,69.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/321ffb38656f7311_patente.jpg,[BHRP:770|,0.8235
569,FD1475,2022-02-23,09:26,132.0,60,AV SIEMPRE VIVA,,APELADA,69.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d8daed582e6cce2d_patente.jpg,FD-147,0.8333
571,FVIOUHP,1932-01-01,09:26,87.0,60,RUTA 9,R01,IMPAGA,24.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,0.8571
574,GE1466,1932-01-01,18:26,78.0,60,RUTA 9,R01,APELADA,15.0,,6E1766,0.6667
576,B81JKY,2021-07-17,14:19,80.0,40,AV LIBERTADOR,R02,ERROR,38.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/80e02a518ffe4cb2.jpg,RO}B81JKY,0.8
578,HF3461,1932-01-01,09:27,126.0,80,AV SIEMPRE VIVA,R02,APELADA,42.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
579,BX55DOG,2021-06-20,09:27,139.0,60,RUTA 9,,PAGADA,76.0,,8X5SDOG,0.7143
581,8B90638,2021-11-17,18:26,107.0,60,AV LIBERTADOR,R03,APELADA,44.0,,0634,0.5455
582,INTIGR8,2020-06-14,14:20,95.0,60,AV SIEMPRE VIVA,R01,APELADA,32.0,,CALFOIAINTIGR8,0.6667
583,DK414N,2020-07-04,08:21,76.0,60,AV SIEMPRE VIVA,R03,APELADA,13.0,,414'N01.8,0.5333
587,HF3461,2021-04-15,00:00,100.0,40,AV SIEMPRE VIVA,R01,PAGADA,58.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
589,J1S1,1932-01-01,09:27,145.0,80,RUTA 9,,PAGADA,61.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
593,B81JKY,2022-06-01,18:27,141.0,80,AV SIEMPRE VIVA,R02,PAGADA,57.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/80e02a518ffe4cb2.jpg,RO}B81JKY,0.8
600,WEFLYN,2021-01-16,14:20,153.0,80,AV LIBERTADOR,R03,IMPAGA,69.0,,ALIE'CALILOMAWEFLYNI,0.4615
605,MX60NZA,2020-11-18,14:20,105.0,60,AV LIBERTADOR,,PAGADA,42.0,,UM96201,0.4286
608,FD1475,2020-10-21,08:22,113.0,80,AV LIBERTADOR,R02,APELADA,29.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d8daed582e6cce2d_patente.jpg,FD-147,0.8333
610,M20CPR,2020-09-20,14:21,85.0,80,AV SIEMPRE VIVA,,ERROR,1.0,,[Q2OCPR,0.6154
612,HAMSTUR,2024-01-26,09:28,109.0,60,AV SIEMPRE VIVA,,IMPAGA,46.0,,JAYYOOMN[HAMSTUR,0.6087
613,T0YDR,1932-01-01,08:22,111.0,80,AV LIBERTADOR,R03,APELADA,27.0,,QVOIOITBYDROON,0.4211
615,GOOGLE,1932-01-01,18:28,116.0,80,RUTA 9,R03,APELADA,32.0,,ROIB87GLA,0.4
616,HF58HXP,2022-10-22,14:21,76.0,60,AV SIEMPRE VIVA,R02,PAGADA,13.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571
622,VNK296GP,2020-06-03,09:29,69.0,40,AV LIBERTADOR,,ERROR,27.0,,[NK226GP,0.75
624,41RSTZ,1932-01-01,08:23,140.0,80,AV LIBERTADOR,R01,ERROR,56.0,,41-RS-TZAETE,0.6667
625,VTIIAHV,1932-01-01,09:29,97.0,80,AV LIBERTADOR,R01,APELADA,13.0,,BTIAHV,0.7692
626,589222,1932-01-01,09:29,131.0,80,AV SIEMPRE VIVA,R02,PAGADA,47.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/246a0e4264a39433_patente.jpg,589222,1.0
627,M431ZW,1932-01-01,18:28,146.0,80,AV SIEMPRE VIVA,R02,ERROR,62.0,,M431ZM],0.7692
629,FVIOUHP,1932-01-01,00:00,88.0,40,AV SIEMPRE VIVA,R02,APELADA,46.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,0.8571
636,BB8986,1932-01-01,00:00,101.0,60,RUTA 9,R03,ERROR,38.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7cbc7ee444622a66_patente.jpg,BB8986,1.0
637,FVIOUHP,2021-03-30,08:23,139.0,60,AV SIEMPRE VIVA,R03,IMPAGA,76.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,0.8571
639,MPX9357,2022-11-28,14:21,134.0,60,RUTA 9,R02,IMPAGA,71.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
643,YLO8WUE,2023-02-02,14:22,87.0,60,AV SIEMPRE VIVA,R02,PAGADA,24.0,,WUE(LOB>,0.4
644,VNK296GP,2022-09-18,18:29,116.0,40,RUTA 9,R03,ERROR,74.0,,[NK226GP,0.75
647,HK06YMX,2020-09-30,14:22,95.0,80,RUTA 9,R03,IMPAGA,11.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a4fe6361597f264_patente.jpg,HKO6YMX,0.8571
648,TL03GOG,2022-02-14,09:30,85.0,60,RUTA 9,R03,IMPAGA,22.0,,7L03GOG771796O/J505841,0.4138
649,5777770,2023-12-25,09:30,104.0,60,RUTA 9,,IMPAGA,41.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7f56adf4b9306ac9_patente.jpg,57777.70,0.9333
650,NTHGLFT,2020-06-14,00:00,86.0,80,AV LIBERTADOR,R03,PAGADA,2.0,,OCTUAOUNTHGLFTI,0.6364
651,6NCE831,2022-09-17,09:30,93.0,60,AV LIBERTADOR,,PAGADA,30.0,,'CELILOV6NCE831,0.6364
652,HAMSTUR,2022-06-10,14:22,75.0,40,AV SIEMPRE VIVA,R03,PAGADA,33.0,,JAYYOOMN[HAMSTUR,0.6087
654,OUTSTDN,2023-09-12,18:30,53.0,40,RUTA 9,R03,ERROR,11.0,,JANVIRGINIAD;<OUTSTDN,0.5
655,MPX9357,2021-11-19,14:22,137.0,80,AV SIEMPRE VIVA,,PAGADA,53.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
662,41RSTZ,2021-03-01,14:23,112.0,60,RUTA 9,,ERROR,49.0,,41-RS-TZAETE,0.6667
664,PIW4215,2022-03-08,18:30,73.0,40,RUTA 9,R02,IMPAGA,31.0,,CEORCIAPIN42I5,0.4762
665,J1S1,2023-04-18,08:24,75.0,60,RUTA 9,R02,PAGADA,12.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
669,BX55DOG,1932-01-01,14:23,82.0,60,RUTA 9,R03,APELADA,19.0,,8X5SDOG,0.7143
670,NTHGLFT,2020-02-04,00:00,55.0,40,AV SIEMPRE VIVA,R01,APELADA,13.0,,OCTUAOUNTHGLFTI,0.6364
671,T0YDR,2022-03-09,09:31,52.0,40,RUTA 9,R03,PAGADA,10.0,,QVOIOITBYDROON,0.4211
675,WEFLYN,2023-08-21,14:23,104.0,60,AV LIBERTADOR,R03,PAGADA,41.0,,ALIE'CALILOMAWEFLYNI,0.4615
677,990XYK,2021-05-23,00:00,74.0,40,AV LIBERTADOR,R01,IMPAGA,32.0,,UTTTULBURH(UNL990+XWK,0.3704
678,NHZ1002,1932-01-01,14:24,120.0,40,AV LIBERTADOR,R02,ERROR,78.0,,(SN12LO,0.4286
682,AI7OVF,2021-04-24,14:24,67.0,40,AV LIBERTADOR,,ERROR,25.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/747b0f12f54703ee_patente.jpg,AI70VF,0.8333
684,AI7OVF,1932-01-01,18:31,113.0,60,AV LIBERTADOR,R03,APELADA,50.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/747b0f12f54703ee_patente.jpg,AI70VF,0.8333
686,VY90540,2023-01-31,00:00,131.0,80,AV LIBERTADOR,,IMPAGA,47.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,1.0
689,BHRP770,1932-01-01,18:31,114.0,80,AV SIEMPRE VIVA,,IMPAGA,30.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/321ffb38656f7311_patente.jpg,[BHRP:770|,0.8235
690,VY90540,2020-07-18,18:32,119.0,80,AV LIBERTADOR,,APELADA,35.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/288a95c01e43cd14_patente_1.jpg,VY90540,1.0
698,409,1932-01-01,08:24,149.0,80,AV LIBERTADOR,,IMPAGA,65.0,,"201526,409",0.4615
699,DK414N,2022-05-28,09:33,133.0,60,RUTA 9,R02,APELADA,70.0,,414'N01.8,0.5333
700,PIW4215,2022-08-22,09:33,96.0,80,AV SIEMPRE VIVA,R03,PAGADA,12.0,,CEORCIAPIN42I5,0.4762
703,M20CPR,2022-04-11,18:32,64.0,40,AV LIBERTADOR,,ERROR,22.0,,[Q2OCPR,0.6154
709,NTHGLFT,2020-05-26,08:24,101.0,40,RUTA 9,R03,ERROR,59.0,,OCTUAOUNTHGLFTI,0.6364
712,HF3461,1932-01-01,18:32,119.0,40,AV SIEMPRE VIVA,R03,ERROR,77.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
713,BHRP770,2020-12-12,00:00,119.0,80,AV LIBERTADOR,R01,APELADA,35.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/321ffb38656f7311_patente.jpg,[BHRP:770|,0.8235
714,9999868,2021-01-25,09:34,149.0,80,AV SIEMPRE VIVA,R01,PAGADA,65.0,,2999961,0.7143
718,831MDB,2020-11-22,08:25,135.0,60,AV LIBERTADOR,R02,APELADA,72.0,,835MDBHOAT,0.625
720,RFH373,2023-08-21,08:25,116.0,80,AV LIBERTADOR,R03,APELADA,32.0,,HNS79,0.3636
721,WEFLYN,2023-03-23,09:34,89.0,80,RUTA 9,R03,ERROR,5.0,,ALIE'CALILOMAWEFLYNI,0.4615
725,XIIUME,2020-04-04,14:25,97.0,80,AV SIEMPRE VIVA,,APELADA,13.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b_patente.jpg,XIIUME,1.0
727,HF58HXP,1932-01-01,08:26,69.0,60,AV LIBERTADOR,R01,IMPAGA,6.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571
728,AWS167,2020-05-22,14:25,137.0,80,AV LIBERTADOR,R03,ERROR,53.0,,AMSW167,0.7692
731,MPX9357,2023-05-23,18:33,107.0,40,AV LIBERTADOR,,ERROR,65.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/182268e1f8c6525f_patente.jpg,MPX9357,1.0
732,CT5B876,2021-11-01,14:25,88.0,80,AV SIEMPRE VIVA,R01,IMPAGA,4.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/39c193bcc0c00f9e_patente.jpg,C75B876,0.8571
733,2999961,2020-06-05,00:00,127.0,60,RUTA 9,R01,APELADA,64.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/5ff91ccfc6f15d04_patente.jpg,2999961,1.0
734,FVIOUHP,2020-12-03,08:26,111.0,80,AV SIEMPRE VIVA,R03,PAGADA,27.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/28e26a4eb646c67a_patente.jpg,FVIDUHP,0.8571
737,AWS167,2021-01-28,14:25,118.0,60,AV SIEMPRE VIVA,R01,APELADA,55.0,,AMSW167,0.7692
741,HF3461,1932-01-01,14:26,130.0,80,RUTA 9,,IMPAGA,46.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/a6e3b0b73220cd32_patente.jpg,HF3461,1.0
743,810TCH,2023-04-10,09:35,134.0,60,RUTA 9,,IMPAGA,71.0,,81ZF0,0.5455
745,GOOGLE,2021-11-15,14:26,112.0,80,AV SIEMPRE VIVA,R02,ERROR,28.0,,ROIB87GLA,0.4
751,AWS167,2021-09-12,14:26,113.0,40,AV LIBERTADOR,,ERROR,71.0,,AMSW167,0.7692
752,T0YDR,2022-04-08,18:34,126.0,60,AV SIEMPRE VIVA,R02,IMPAGA,63.0,,QVOIOITBYDROON,0.4211
755,FD1475,2020-04-08,00:00,85.0,40,AV LIBERTADOR,R03,ERROR,43.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d8daed582e6cce2d_patente.jpg,FD-147,0.8333
758,81ZFJD,1932-01-01,18:34,158.0,80,RUTA 9,,IMPAGA,74.0,,81ZF0,0.7273
759,VTIIAHV,2023-06-04,08:27,118.0,60,AV LIBERTADOR,R02,APELADA,55.0,,BTIAHV,0.7692
763,GCP332,2023-10-15,18:35,111.0,80,RUTA 9,,IMPAGA,27.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/d648b2ae1abc09f3_patente.jpg,G0GCP332,0.8571
764,AWS167,2022-02-14,00:00,67.0,40,RUTA 9,,IMPAGA,25.0,,AMSW167,0.7692
765,BB8986,2021-11-25,08:28,97.0,40,AV SIEMPRE VIVA,,IMPAGA,55.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7cbc7ee444622a66_patente.jpg,BB8986,1.0
768,YLO8WUE,1932-01-01,00:00,87.0,60,RUTA 9,R03,ERROR,24.0,,WUE(LOB>,0.4
770,RFH373,1932-01-01,09:36,104.0,40,AV LIBERTADOR,R02,APELADA,62.0,,HNS79,0.3636
773,DI2LOT,2020-07-17,08:28,115.0,40,AV LIBERTADOR,R03,APELADA,73.0,,(SN12LO,0.4615
776,J1S1,2022-04-21,18:36,89.0,40,RUTA 9,R01,IMPAGA,47.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/e82f13b4a2fe69f3_patente_1.jpg,J1S1,1.0
779,OUTSTDN,2023-09-07,00:00,104.0,60,RUTA 9,R03,PAGADA,41.0,,JANVIRGINIAD;<OUTSTDN,0.5
780,GLEN1E,2023-09-01,18:36,71.0,60,AV SIEMPRE VIVA,R02,ERROR,8.0,,6E1766,0.3333
783,HF58HXP,1932-01-01,08:29,90.0,60,AV SIEMPRE VIVA,R01,PAGADA,27.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/9a795bbf4e94d630_patente.jpg,HF5BHXP,0.8571
784,BB8986,2022-01-28,18:36,82.0,60,RUTA 9,R02,IMPAGA,19.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/7cbc7ee444622a66_patente.jpg,BB8986,1.0
787,8B90638,1932-01-01,14:28,136.0,80,AV LIBERTADOR,R02,IMPAGA,52.0,,0634,0.5455
788,9999868,1932-01-01,14:28,94.0,60,AV LIBERTADOR,R01,ERROR,31.0,,2999961,0.7143
789,990XYK,2021-02-19,00:00,137.0,60,RUTA 9,,PAGADA,74.0,,UTTTULBURH(UNL990+XWK,0.3704
792,589222,2021-09-25,18:37,153.0,80,AV SIEMPRE VIVA,R02,APELADA,69.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/246a0e4264a39433_patente.jpg,589222,1.0
793,CBMUK,2022-02-09,09:36,93.0,60,AV LIBERTADOR,R03,IMPAGA,30.0,,BM-351,0.3636
795,MVU4688,2022-03-25,14:28,152.0,80,AV SIEMPRE VIVA,,APELADA,68.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/3feecc5809a29627_patente.jpg,MVU4688],0.9333
806,81ZFJD,2020-11-02,14:29,94.0,80,AV SIEMPRE VIVA,,APELADA,10.0,,81ZF0,0.7273
807,W326AVE,2023-08-15,08:30,82.0,60,RUTA 9,R02,APELADA,19.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/6c144e47161867c2_patente.jpg,W326AVE,1.0
808,XIIUME,2020-08-21,14:29,157.0,80,RUTA 9,R03,ERROR,73.0,/content/urban_flow/data/raw/imgs/urban_flow_plates/64de505bd2bac82b_patente.jpg,XIIUME,1.0
811,AWS167,1932-01-01,08:30,71.0,40,AV LIBERTADOR,R03,IMPAGA,29.0,,AMSW167,0.7692
814,M431ZW,1932-01-01,00:00,132.0,60,AV LIBERTADOR,R01,APELADA,69.0,,M431ZM],0.7692
